"user_id","firstname","lastname","gender","iteminsession","session_id","length","level","location","artist","song"
"53","Celeste","Williams","F","0","883","140.19873","free","Klamath Falls, OR","The Beach Boys","Let's Go Away For Awhile (Highlights From Tracking Date)"
"53","Celeste","Williams","F","1","883","270.28853","free","Klamath Falls, OR","Steppenwolf","Magic Carpet Ride"
"6","Cecilia","Owens","F","1","870","171.54567","free","Atlanta-Sandy Springs-Roswell, GA","The Carter Family","Little Log Cabin By The Sea"
"15","Lily","Koch","F","2","834","230.922","paid","Chicago-Naperville-Elgin, IL-IN-WI","ExposÃÂ©","I'll Never Get Over You Getting Over Me"
"15","Lily","Koch","F","3","834","225.82812","paid","Chicago-Naperville-Elgin, IL-IN-WI","Bettye Lavette","I Still Want To Be Your Baby (Take Me Like I Am)"
"63","Ayla","Johnson","F","0","851","241.03138","free","Santa Rosa, CA","Phil Collins","Look Through My Eyes"
"15","Lily","Koch","F","4","834","406.17751","paid","Chicago-Naperville-Elgin, IL-IN-WI","Guns N' Roses","Paradise City"
"63","Ayla","Johnson","F","1","851","202.68363","free","Santa Rosa, CA","Floyd Cramer","Have I Told You Lately"
"15","Lily","Koch","F","5","834","212.16608","paid","Chicago-Naperville-Elgin, IL-IN-WI","Queen","Death On Two Legs (Dedicated To....) (Live) (1994 Digital Remaster)"
"15","Lily","Koch","F","6","834","175.46404","paid","Chicago-Naperville-Elgin, IL-IN-WI","M83","Teen Angst"
"15","Lily","Koch","F","7","834","348.57751","paid","Chicago-Naperville-Elgin, IL-IN-WI","BjÃÂ¶rk","Undo"
"15","Lily","Koch","F","8","834","253.25669","paid","Chicago-Naperville-Elgin, IL-IN-WI","L.O.X.","Recognize"
"15","Lily","Koch","F","9","834","216.39791","paid","Chicago-Naperville-Elgin, IL-IN-WI","Kings Of Leon","Fans"
"15","Lily","Koch","F","10","834","243.33016","paid","Chicago-Naperville-Elgin, IL-IN-WI","Sugar Ray","Someday (Remastered LP Version)"
"15","Lily","Koch","F","11","834","259.23873","paid","Chicago-Naperville-Elgin, IL-IN-WI","N.E.R.D.","Rock Star"
"15","Lily","Koch","F","12","834","218.40934","paid","Chicago-Naperville-Elgin, IL-IN-WI","Medeski_ Martin & Wood","Uninvisible"
"15","Lily","Koch","F","13","834","153.83465","paid","Chicago-Naperville-Elgin, IL-IN-WI","Chad & Jeremy","A Summer Song"
"15","Lily","Koch","F","14","834","183.09179","paid","Chicago-Naperville-Elgin, IL-IN-WI","The Sonics","Have Love_ Will Travel"
"15","Lily","Koch","F","15","834","337.99791","paid","Chicago-Naperville-Elgin, IL-IN-WI","Hot Chip","No Fit State"
"15","Lily","Koch","F","16","834","255.13751","paid","Chicago-Naperville-Elgin, IL-IN-WI","Evanescence","Missing (Live in Europe)"
"15","Lily","Koch","F","17","834","191.242","paid","Chicago-Naperville-Elgin, IL-IN-WI","Hardrive","Deep Inside (Harry Choo Choo Romero's Bambossa Remix)"
"15","Lily","Koch","F","18","834","613.74649","paid","Chicago-Naperville-Elgin, IL-IN-WI","The Cinematic Orchestra","Burn Out"
"15","Lily","Koch","F","19","834","318.6673","paid","Chicago-Naperville-Elgin, IL-IN-WI","Coldplay","Politik"
"15","Lily","Koch","F","20","834","319.42485","paid","Chicago-Naperville-Elgin, IL-IN-WI","Daft Punk","Human After All"
"15","Lily","Koch","F","21","834","242.25914","paid","Chicago-Naperville-Elgin, IL-IN-WI","Rise Against","Savior"
"15","Lily","Koch","F","22","834","199.36608","paid","Chicago-Naperville-Elgin, IL-IN-WI","Captain & Tennille","Love Will Keep Us Together"
"15","Lily","Koch","F","23","834","263.60118","paid","Chicago-Naperville-Elgin, IL-IN-WI","Mondo Marcio","Purple Weed"
"88","Mohammad","Rodriguez","M","0","900","255.50322","paid","Sacramento--Roseville--Arden-Arcade, CA","Jason Mraz","The Remedy (I Won't Worry) (New EQ'd LP Version)"
"54","Kaleb","Cook","M","0","822","197.90322","free","Yuba City, CA","Those Dancing Days","Run Run"
"88","Mohammad","Rodriguez","M","1","900","155.402","paid","Sacramento--Roseville--Arden-Arcade, CA","Wiz Khalifa","Ink My Whole Body"
"54","Kaleb","Cook","M","1","822","245.75955","free","Yuba City, CA","Maya Nasri","Wayli Aah"
"88","Mohammad","Rodriguez","M","2","900","217.5473","paid","Sacramento--Roseville--Arden-Arcade, CA","Mat Kearney","Closer To Love"
"88","Mohammad","Rodriguez","M","3","900","224.36526","paid","Sacramento--Roseville--Arden-Arcade, CA","Jukebox The Ghost","Victoria"
"88","Mohammad","Rodriguez","M","4","900","142.23628","paid","Sacramento--Roseville--Arden-Arcade, CA","Lower Class Brats","Sex And Violence"
"88","Mohammad","Rodriguez","M","5","900","250.69669","paid","Sacramento--Roseville--Arden-Arcade, CA","Bon Jovi","Livin' On A Prayer"
"88","Mohammad","Rodriguez","M","6","900","291.42159","paid","Sacramento--Roseville--Arden-Arcade, CA","Faith No More","Epic"
"88","Mohammad","Rodriguez","M","7","900","389.98159","paid","Sacramento--Roseville--Arden-Arcade, CA","Metallica","Eye Of The Beholder"
"52","Theodore","Smith","M","0","904","276.63628","free","Houston-The Woodlands-Sugar Land, TX","Belphegor","Reichswehr In Blood"
"52","Theodore","Smith","M","1","904","208.16934","free","Houston-The Woodlands-Sugar Land, TX","Bond","Victory"
"88","Mohammad","Rodriguez","M","8","900","395.72853","paid","Sacramento--Roseville--Arden-Arcade, CA","Usher featuring will.i.am","OMG"
"88","Mohammad","Rodriguez","M","11","900","256.31302","paid","Sacramento--Roseville--Arden-Arcade, CA","The All-American Rejects","Why Worry"
"73","Jacob","Klein","M","0","913","327.52281","paid","Tampa-St. Petersburg-Clearwater, FL","Vangelis","Wait For Me"
"88","Mohammad","Rodriguez","M","12","900","205.26975","paid","Sacramento--Roseville--Arden-Arcade, CA","David Archuleta","To Be With You"
"88","Mohammad","Rodriguez","M","13","900","471.74485","paid","Sacramento--Roseville--Arden-Arcade, CA","Hercules And Love Affair","Blind (Frankie Knuckles Remix)"
"88","Mohammad","Rodriguez","M","14","900","237.13914","paid","Sacramento--Roseville--Arden-Arcade, CA","3 Doors Down","Here Without You"
"88","Mohammad","Rodriguez","M","15","900","216.39791","paid","Sacramento--Roseville--Arden-Arcade, CA","Natalie Imbruglia","Stuck On The Moon"
"88","Mohammad","Rodriguez","M","16","900","207.93424","paid","Sacramento--Roseville--Arden-Arcade, CA","Josh Turner","What It Ain't"
"88","Mohammad","Rodriguez","M","17","900","275.22567","paid","Sacramento--Roseville--Arden-Arcade, CA","Ryan Adams & The Cardinals","Dear John"
"88","Mohammad","Rodriguez","M","18","900","178.33751","paid","Sacramento--Roseville--Arden-Arcade, CA","Nicky Jam","Me Voy Pal Party"
"36","Matthew","Jones","M","1","808","264.88118","paid","Janesville-Beloit, WI","Flo Rida","Available [feat. Akon] (Album Version)"
"88","Mohammad","Rodriguez","M","19","900","637.3873","paid","Sacramento--Roseville--Arden-Arcade, CA","M83","Lower Your Eyelids To Die With The Sun"
"101","Jayden","Fox","M","1","936","240.22159","free","New Orleans-Metairie, LA","Quantic","Sound Of Everything Feat. Alice Russell"
"36","Matthew","Jones","M","2","808","175.15057","paid","Janesville-Beloit, WI","Horse Feathers","Dustbowl"
"36","Matthew","Jones","M","3","808","281.5473","paid","Janesville-Beloit, WI","Kelly Clarkson","Already Gone"
"88","Mohammad","Rodriguez","M","20","900","216.65914","paid","Sacramento--Roseville--Arden-Arcade, CA","Dimmu Borgir","Perfection Or Vanity-Outro"
"36","Matthew","Jones","M","4","808","227.26485","paid","Janesville-Beloit, WI","Jeremih","Birthday Sex"
"88","Mohammad","Rodriguez","M","21","900","243.51302","paid","Sacramento--Roseville--Arden-Arcade, CA","Paramore","Emergency (Album Version)"
"36","Matthew","Jones","M","5","808","410.90567","paid","Janesville-Beloit, WI","Animal Collective","Fireworks"
"88","Mohammad","Rodriguez","M","22","900","174.39302","paid","Sacramento--Roseville--Arden-Arcade, CA","Depeche Mode","Jazz Thieves"
"40","Tucker","Garrison","M","0","874","151.74485","free","Oxnard-Thousand Oaks-Ventura, CA","Tego Calderon","Pa' Que Retozen (Amended Version)"
"88","Mohammad","Rodriguez","M","23","900","210.78159","paid","Sacramento--Roseville--Arden-Arcade, CA","Skillet","The Last Night (Album Version)"
"36","Matthew","Jones","M","6","808","271.67302","paid","Janesville-Beloit, WI","The Vandals","My Girlfriend's Dead"
"88","Mohammad","Rodriguez","M","24","900","406.85669","paid","Sacramento--Roseville--Arden-Arcade, CA","Stars","In Our Bedroom After The War"
"36","Matthew","Jones","M","7","808","173.68771","paid","Janesville-Beloit, WI","Charlotte Sometimes","How I Could Just Kill A Man"
"72","Hayden","Brock","F","1","381","224.10404","paid","Detroit-Warren-Dearborn, MI","Usher","Hey Daddy (Daddy's Home)"
"72","Hayden","Brock","F","2","381","357.61587","paid","Detroit-Warren-Dearborn, MI","Groove Armada","Edge Hill"
"88","Mohammad","Rodriguez","M","25","900","263.96689","paid","Sacramento--Roseville--Arden-Arcade, CA","Keith Sweat Featuring Athena Cage","Nobody (Featuring Athena Cage) (LP Version)"
"88","Mohammad","Rodriguez","M","26","900","259.02975","paid","Sacramento--Roseville--Arden-Arcade, CA","Frightened Rabbit","Swim Until You Cant See Land"
"72","Hayden","Brock","F","3","381","44.30322","paid","Detroit-Warren-Dearborn, MI","Gilgamesh","Just C"
"72","Hayden","Brock","F","4","381","231.67955","paid","Detroit-Warren-Dearborn, MI","Owl City","Vanilla Twilight"
"88","Mohammad","Rodriguez","M","27","900","134.47791","paid","Sacramento--Roseville--Arden-Arcade, CA","Frumpies","Fuck Kitty"
"72","Hayden","Brock","F","5","381","363.67628","paid","Detroit-Warren-Dearborn, MI","TÃÂ©lÃÂ©phone","Flipper"
"88","Mohammad","Rodriguez","M","28","900","200.61995","paid","Sacramento--Roseville--Arden-Arcade, CA","Foo Fighters","Cold Day In The Sun"
"88","Mohammad","Rodriguez","M","29","900","348.57751","paid","Sacramento--Roseville--Arden-Arcade, CA","BjÃÂ¶rk","Undo"
"32","Lily","Burns","F","0","886","249.62567","free","New York-Newark-Jersey City, NY-NJ-PA","DecembeRadio","Find You Waiting"
"72","Hayden","Brock","F","6","381","199.78404","paid","Detroit-Warren-Dearborn, MI","Grizzly Bear","Reprise"
"72","Hayden","Brock","F","7","381","257.25342","paid","Detroit-Warren-Dearborn, MI","Incubus","Dig"
"32","Lily","Burns","F","1","886","182.83057","free","New York-Newark-Jersey City, NY-NJ-PA","The Maine","I Wanna Love You (Akon Cover) ( Compilation)"
"88","Mohammad","Rodriguez","M","30","900","179.85261","paid","Sacramento--Roseville--Arden-Arcade, CA","Phoenix","Everything Is Everything"
"32","Lily","Burns","F","2","886","172.9824","free","New York-Newark-Jersey City, NY-NJ-PA","Ill NiÃÂ±o","Re-Birth"
"88","Mohammad","Rodriguez","M","31","900","242.75546","paid","Sacramento--Roseville--Arden-Arcade, CA","Rachael Yamagata","1963"
"72","Hayden","Brock","F","8","381","284.89098","paid","Detroit-Warren-Dearborn, MI","Rammstein","FRÃÂ¼HLING IN PARIS"
"88","Mohammad","Rodriguez","M","32","900","341.55057","paid","Sacramento--Roseville--Arden-Arcade, CA","Moderat","Out Of Sight"
"72","Hayden","Brock","F","9","381","174.62812","paid","Detroit-Warren-Dearborn, MI","The Gabe Dixon Band","Till You're Gone"
"72","Hayden","Brock","F","10","381","207.56853","paid","Detroit-Warren-Dearborn, MI","The Pussycat Dolls","Stickwitu"
"88","Mohammad","Rodriguez","M","33","900","238.44526","paid","Sacramento--Roseville--Arden-Arcade, CA","Akala","Comedy Tragedy History"
"72","Hayden","Brock","F","11","381","200.4371","paid","Detroit-Warren-Dearborn, MI","George Baker Selection","Morning Sky"
"88","Mohammad","Rodriguez","M","34","900","230.81751","paid","Sacramento--Roseville--Arden-Arcade, CA","Seru Giran","Viernes 3 Am"
"72","Hayden","Brock","F","12","381","196.8322","paid","Detroit-Warren-Dearborn, MI","British Sea Power","A Trip Out"
"88","Mohammad","Rodriguez","M","36","900","319.92118","paid","Sacramento--Roseville--Arden-Arcade, CA","Balkan Beat Box","Adir Adirim (Featuring Victoria Hanna)"
"72","Hayden","Brock","F","13","381","134.81751","paid","Detroit-Warren-Dearborn, MI","The Premiers","Farmer John"
"72","Hayden","Brock","F","14","381","221.23057","paid","Detroit-Warren-Dearborn, MI","Ivete Sangalo","TÃÂ´ Na Rua"
"88","Mohammad","Rodriguez","M","37","900","324.20526","paid","Sacramento--Roseville--Arden-Arcade, CA","Kanye West / GLC / Consequence","Spaceship"
"72","Hayden","Brock","F","15","381","140.12036","paid","Detroit-Warren-Dearborn, MI","Tommy Sands","Teenage Crush"
"72","Hayden","Brock","F","17","381","239.90812","paid","Detroit-Warren-Dearborn, MI","Future Rock","Gears"
"88","Mohammad","Rodriguez","M","38","900","283.68934","paid","Sacramento--Roseville--Arden-Arcade, CA","Bersuit Vergarabat","Y LlegarÃÂ¡ La Paz"
"72","Hayden","Brock","F","18","381","311.92771","paid","Detroit-Warren-Dearborn, MI","Kanye West","Stronger"
"88","Mohammad","Rodriguez","M","39","900","229.3024","paid","Sacramento--Roseville--Arden-Arcade, CA","Pixies","Where Is My Mind?"
"72","Hayden","Brock","F","19","381","183.09179","paid","Detroit-Warren-Dearborn, MI","Fredrika Stahl","I'Ll Win Your Heart"
"88","Mohammad","Rodriguez","M","40","900","133.22404","paid","Sacramento--Roseville--Arden-Arcade, CA","Vampire Weekend","Bryn (Album)"
"72","Hayden","Brock","F","20","381","348.57751","paid","Detroit-Warren-Dearborn, MI","BjÃÂ¶rk","Undo"
"88","Mohammad","Rodriguez","M","41","900","214.22975","paid","Sacramento--Roseville--Arden-Arcade, CA","White Rabbits","Midnight And I"
"88","Mohammad","Rodriguez","M","42","900","210.52036","paid","Sacramento--Roseville--Arden-Arcade, CA","La Coka Nostra","Bang Bang (feat. Snoop Dogg)"
"72","Hayden","Brock","F","21","381","355.26485","paid","Detroit-Warren-Dearborn, MI","Fredericks_ Goldman_ Jones","On N'A Pas ChangÃÂ©"
"88","Mohammad","Rodriguez","M","43","900","201.63873","paid","Sacramento--Roseville--Arden-Arcade, CA","Jack Johnson","Constellations"
"72","Hayden","Brock","F","22","381","272.37832","paid","Detroit-Warren-Dearborn, MI","Josh Groban","When You Say You Love Me (Album Version)"
"72","Hayden","Brock","F","23","381","169.89995","paid","Detroit-Warren-Dearborn, MI","System of a Down","Lonely Day"
"72","Hayden","Brock","F","24","381","293.40689","paid","Detroit-Warren-Dearborn, MI","Kanka Feat. Brother Culture","Revolution"
"88","Mohammad","Rodriguez","M","45","900","259.86567","paid","Sacramento--Roseville--Arden-Arcade, CA","Linkin Park","My December"
"72","Hayden","Brock","F","25","381","233.37751","paid","Detroit-Warren-Dearborn, MI","Sara Bareilles","Gravity"
"88","Mohammad","Rodriguez","M","46","900","235.62404","paid","Sacramento--Roseville--Arden-Arcade, CA","Marvin Gaye","I Want You"
"72","Hayden","Brock","F","26","381","120.21506","paid","Detroit-Warren-Dearborn, MI","Toranja","Doce No ChÃÂ£o"
"88","Mohammad","Rodriguez","M","47","900","191.05914","paid","Sacramento--Roseville--Arden-Arcade, CA","Shinedown","Cyanide Sweet Tooth Suicide (Album Version)"
"72","Hayden","Brock","F","27","381","165.642","paid","Detroit-Warren-Dearborn, MI","the bird and the bee","Again & Again"
"88","Mohammad","Rodriguez","M","48","900","243.01669","paid","Sacramento--Roseville--Arden-Arcade, CA","Morella's Forest","Falling"
"72","Hayden","Brock","F","28","381","117.002","paid","Detroit-Warren-Dearborn, MI","Foo Fighters","Hell"
"49","Chloe","Cuevas","F","1","959","186.14812","paid","San Francisco-Oakland-Hayward, CA","Faith No More","Easy"
"72","Hayden","Brock","F","29","381","238.49751","paid","Detroit-Warren-Dearborn, MI","Bon Iver","Skinny Love"
"88","Mohammad","Rodriguez","M","49","900","193.93261","paid","Sacramento--Roseville--Arden-Arcade, CA","Hellogoodbye","Shimmy Shimmy Quarter Turn (Take It Back To Square One)"
"49","Chloe","Cuevas","F","2","959","219.01016","paid","San Francisco-Oakland-Hayward, CA","Virus Syndicate","Vibrator"
"72","Hayden","Brock","F","30","381","247.01342","paid","Detroit-Warren-Dearborn, MI","Plastilina Mosh","AlÃÂ³"
"88","Mohammad","Rodriguez","M","50","900","242.25914","paid","Sacramento--Roseville--Arden-Arcade, CA","Rise Against","Savior"
"49","Chloe","Cuevas","F","3","959","190.82404","paid","San Francisco-Oakland-Hayward, CA","The Used","Let It Bleed (Amended Album Version)"
"72","Hayden","Brock","F","31","381","223.65995","paid","Detroit-Warren-Dearborn, MI","Sonora Carruseles","Linda Cubana"
"88","Mohammad","Rodriguez","M","51","900","187.0624","paid","Sacramento--Roseville--Arden-Arcade, CA","Band Of Horses","The General Specific (Album)"
"49","Chloe","Cuevas","F","4","959","243.22567","paid","San Francisco-Oakland-Hayward, CA","A Day To Remember","If It Means A Lot To You"
"88","Mohammad","Rodriguez","M","52","900","188.57751","paid","Sacramento--Roseville--Arden-Arcade, CA","Rammstein","Feuer Frei"
"72","Hayden","Brock","F","32","381","302.05342","paid","Detroit-Warren-Dearborn, MI","Angels and Airwaves","The Gift"
"49","Chloe","Cuevas","F","5","959","30.82404","paid","San Francisco-Oakland-Hayward, CA","Circle Of Dead Children","Grabbing N"
"49","Chloe","Cuevas","F","6","959","214.41261","paid","San Francisco-Oakland-Hayward, CA","Submersed","Deny Me"
"88","Mohammad","Rodriguez","M","53","900","265.56036","paid","Sacramento--Roseville--Arden-Arcade, CA","Of Montreal","Disconnect The Dots (LP Version)"
"72","Hayden","Brock","F","33","381","277.52444","paid","Detroit-Warren-Dearborn, MI","Modern English","I Melt With You"
"49","Chloe","Cuevas","F","7","959","270.62812","paid","San Francisco-Oakland-Hayward, CA","Elliott Smith","Twilight"
"88","Mohammad","Rodriguez","M","54","900","298.23955","paid","Sacramento--Roseville--Arden-Arcade, CA","Cream","White Room"
"49","Chloe","Cuevas","F","8","959","192.20853","paid","San Francisco-Oakland-Hayward, CA","Blindside","Pitiful (LP Version)"
"72","Hayden","Brock","F","34","381","276.71465","paid","Detroit-Warren-Dearborn, MI","Benga","Benga's Off His Head"
"88","Mohammad","Rodriguez","M","55","900","188.57751","paid","Sacramento--Roseville--Arden-Arcade, CA","Rammstein","Feuer Frei"
"72","Hayden","Brock","F","35","381","234.52689","paid","Detroit-Warren-Dearborn, MI","Timbaland / Mia","Come Around"
"29","Jacqueline","Lynch","F","1","924","181.9424","paid","Atlanta-Sandy Springs-Roswell, GA","Les Savy Fav","Bringing Us Down"
"29","Jacqueline","Lynch","F","2","924","201.79546","paid","Atlanta-Sandy Springs-Roswell, GA","Kings Of Leon","Revelry"
"29","Jacqueline","Lynch","F","3","924","156.62975","paid","Atlanta-Sandy Springs-Roswell, GA","Hot Water Music","God Deciding"
"29","Jacqueline","Lynch","F","4","924","281.02485","paid","Atlanta-Sandy Springs-Roswell, GA","Blue States","Stereo 99"
"29","Jacqueline","Lynch","F","5","924","339.43465","paid","Atlanta-Sandy Springs-Roswell, GA","The Black Keys","Everywhere I Go"
"29","Jacqueline","Lynch","F","6","924","380.21179","paid","Atlanta-Sandy Springs-Roswell, GA","Trafik","Dirty Word"
"92","Ryann","Smith","F","1","938","155.42812","free","Palestine, TX","Alice Cooper","Under My Wheels (Live)"
"92","Ryann","Smith","F","2","938","271.49016","free","Palestine, TX","The Rolling Stones","Angie (1993 Digital Remaster)"
"92","Ryann","Smith","F","3","938","264.202","free","Palestine, TX","Enrique Iglesias","Hero"
"80","Tegan","Levine","F","6","933","429.94893","paid","Portland-South Portland, ME","Deadmau5","Arguru"
"92","Ryann","Smith","F","4","938","547.13424","free","Palestine, TX","Aphex Twin","Tha"
"80","Tegan","Levine","F","7","933","286.24934","paid","Portland-South Portland, ME","Metric","Help I'm Alive"
"80","Tegan","Levine","F","8","933","222.98077","paid","Portland-South Portland, ME","Warren Barfield","Love Is Not A Fight"
"92","Ryann","Smith","F","5","938","283.92444","free","Palestine, TX","Jack Johnson","They Do_ They Don't"
"80","Tegan","Levine","F","9","933","235.85914","paid","Portland-South Portland, ME","Akon","Lonely"
"92","Ryann","Smith","F","6","938","210.99057","free","Palestine, TX","Pixies","Hey"
"80","Tegan","Levine","F","10","933","179.90485","paid","Portland-South Portland, ME","Enya","To Go Beyond (II)"
"80","Tegan","Levine","F","11","933","273.89342","paid","Portland-South Portland, ME","Steely Dan","Rikki Don't Lose That Number"
"80","Tegan","Levine","F","12","933","207.62077","paid","Portland-South Portland, ME","Salt-N-Pepa","Push It"
"80","Tegan","Levine","F","13","933","174.13179","paid","Portland-South Portland, ME","Five Finger Death Punch","Crossing Over"
"80","Tegan","Levine","F","14","933","169.29914","paid","Portland-South Portland, ME","Die Mooskirchner","Frisch und g'sund"
"52","Theodore","Smith","M","1","953","216.60689","free","Houston-The Woodlands-Sugar Land, TX","Lynyrd Skynyrd","Sweet home Alabama"
"52","Theodore","Smith","M","2","953","281.10322","free","Houston-The Woodlands-Sugar Land, TX","Kostia","Secret Garden"
"97","Kate","Harrell","F","88","293","250.8273","paid","Lansing-East Lansing, MI","Miami Horror","Sometimes"
"97","Kate","Harrell","F","89","293","241.8673","paid","Lansing-East Lansing, MI","The White Stripes","My Doorbell (Album Version)"
"97","Kate","Harrell","F","90","293","331.44118","paid","Lansing-East Lansing, MI","Juan Carmona","Panales de Algodon"
"97","Kate","Harrell","F","91","293","171.04934","paid","Lansing-East Lansing, MI","Alison Krauss / Union Station","Restless"
"97","Kate","Harrell","F","92","293","235.65016","paid","Lansing-East Lansing, MI","Bullet For My Valentine","Begging For Mercy"
"97","Kate","Harrell","F","93","293","348.57751","paid","Lansing-East Lansing, MI","BjÃÂ¶rk","Undo"
"97","Kate","Harrell","F","94","293","198.47791","paid","Lansing-East Lansing, MI","Kanye West","Celebration"
"63","Ayla","Johnson","F","0","223","231.52281","free","Santa Rosa, CA","Amy Winehouse","Stronger Than Me"
"97","Kate","Harrell","F","95","293","238.10567","paid","Lansing-East Lansing, MI","Saosin","You're Not Alone"
"97","Kate","Harrell","F","96","293","195.44771","paid","Lansing-East Lansing, MI","Gorillaz","Last Living Souls"
"97","Kate","Harrell","F","97","293","125.83138","paid","Lansing-East Lansing, MI","World Inferno/Friendship Society_ The","Everybody Comes to Rick's"
"97","Kate","Harrell","F","98","293","172.01587","paid","Lansing-East Lansing, MI","Fall Out Boy","Don't You Know Who I Think I Am?"
"97","Kate","Harrell","F","99","293","181.21098","paid","Lansing-East Lansing, MI","Lonnie Gordon","Catch You Baby (Steve Pitron & Max Sanna Radio Edit)"
"97","Kate","Harrell","F","100","293","213.05424","paid","Lansing-East Lansing, MI","Crystal Castles","Not In Love"
"97","Kate","Harrell","F","101","293","175.12444","paid","Lansing-East Lansing, MI","Cage The Elephant","Ain't No Rest For The Wicked (Original Version)"
"97","Kate","Harrell","F","102","293","277.36771","paid","Lansing-East Lansing, MI","Rick Ross","Luxury Tax"
"8","Kaylee","Summers","F","0","181","216.65914","free","Phoenix-Mesa-Scottsdale, AZ","Lovehatehero","Red Dress"
"8","Kaylee","Summers","F","1","181","264.35873","free","Phoenix-Mesa-Scottsdale, AZ","Justin Bieber","Never Let You Go"
"8","Kaylee","Summers","F","2","181","199.96689","free","Phoenix-Mesa-Scottsdale, AZ","Zero 7","You're My Flame [Album Version]"
"8","Kaylee","Summers","F","3","181","220.96934","free","Phoenix-Mesa-Scottsdale, AZ","Yeah Yeah Yeahs","Heads Will Roll"
"8","Kaylee","Summers","F","4","181","165.51138","free","Phoenix-Mesa-Scottsdale, AZ","4 Skins","Clockwork Skinhead"
"9","Wyatt","Scott","M","0","8","176.90077","free","Eureka-Arcata-Fortuna, CA","Anne-Lie RydÃÂ©","SÃÂ¥n't ÃÂr Livet (You Can Have Her) (2002 Digital Remaster)"
"9","Wyatt","Scott","M","1","8","242.9122","free","Eureka-Arcata-Fortuna, CA","The Smiths","There Is A Light That Never Goes Out"
"9","Wyatt","Scott","M","2","8","515.21261","free","Eureka-Arcata-Fortuna, CA","Metallica","Master Of Puppets"
"89","Kynnedi","Sanchez","F","0","192","148.55791","free","Cedar Rapids, IA","Flight Of The Conchords","Too Many Dicks (On The Dance Floor)"
"89","Kynnedi","Sanchez","F","1","192","255.76444","free","Cedar Rapids, IA","In Flames","Come Clarity"
"9","Wyatt","Scott","M","3","8","221.80526","free","Eureka-Arcata-Fortuna, CA","Juan Carlos Baglietto","Cuando"
"9","Wyatt","Scott","M","4","8","285.64853","free","Eureka-Arcata-Fortuna, CA","Juan Carlos Baglietto","Era En Abril"
"50","Ava","Robinson","F","0","313","252.44689","free","New Haven-Milford, CT","Saliva","Click Click Boom"
"101","Jayden","Fox","M","0","298","239.67302","free","New Orleans-Metairie, LA","Soul II Soul","How Long"
"50","Ava","Robinson","F","1","313","205.21751","free","New Haven-Milford, CT","Los Rodriguez","Enganchate Conmigo"
"50","Ava","Robinson","F","2","313","212.55791","free","New Haven-Milford, CT","Twista feat. Kayne West & Jamie Foxx","Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version)"
"50","Ava","Robinson","F","3","313","333.37424","free","New Haven-Milford, CT","Slim Cessna's Auto Club","Unto The Day"
"14","Theodore","Harris","M","0","162","360.51546","free","Red Bluff, CA","Philippe Rochard","Crumpshit"
"14","Theodore","Harris","M","1","162","275.12118","free","Red Bluff, CA","Mike And The Mechanics","A Beggar On A Beach Of Gold"
"14","Theodore","Harris","M","2","162","213.31546","free","Red Bluff, CA","No Doubt","Hey You"
"10","Sylvie","Cruz","F","3","286","231.81016","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","The White Stripes","Seven Nation Army (Album Version)"
"14","Theodore","Harris","M","3","162","516.70159","free","Red Bluff, CA","Oscar Peterson","Nighttime"
"100","Adler","Barrera","M","0","301","242.18077","free","New York-Newark-Jersey City, NY-NJ-PA","Jem","Amazing Life"
"100","Adler","Barrera","M","1","301","248.37179","free","New York-Newark-Jersey City, NY-NJ-PA","Jagged Edge featuring Run of Run DMC","Let's Get Married"
"80","Tegan","Levine","F","1","329","152.60689","free","Portland-South Portland, ME","Arctic Monkeys","Baby I'm Yours"
"50","Ava","Robinson","F","1","338","89.36444","free","New Haven-Milford, CT","Pixies","Build High"
"50","Ava","Robinson","F","2","338","155.95057","free","New Haven-Milford, CT","The Roots / Jack Davey","Atonement"
"50","Ava","Robinson","F","3","338","275.12118","free","New Haven-Milford, CT","Mike And The Mechanics","A Beggar On A Beach Of Gold"
"50","Ava","Robinson","F","4","338","495.3073","free","New Haven-Milford, CT","Faithless","Music Matters (Mark Knight Dub)"
"86","Aiden","Hess","M","0","204","227.13424","free","La Crosse-Onalaska, WI-MN","Kings Of Leon","Be Somebody"
"10","Sylvie","Cruz","F","1","339","128.91383","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","Vader","Carnal"
"10","Sylvie","Cruz","F","2","339","122.46159","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","Wu-Tang Clan","Impossible"
"66","Kevin","Arellano","M","1","319","187.03628","free","Harrisburg-Carlisle, PA","Matt Nathanson","Bare"
"66","Kevin","Arellano","M","2","319","194.76853","free","Harrisburg-Carlisle, PA","Lily Allen","Smile"
"44","Aleena","Kirby","F","0","285","655.77751","paid","Waterloo-Cedar Falls, IA","Harmonia","Sehr kosmisch"
"15","Lily","Koch","F","1","221","239.90812","paid","Chicago-Naperville-Elgin, IL-IN-WI","Avril Lavigne","Keep Holding On"
"15","Lily","Koch","F","2","221","378.93179","paid","Chicago-Naperville-Elgin, IL-IN-WI","White Lion","When The Children Cry"
"15","Lily","Koch","F","3","221","195.47383","paid","Chicago-Naperville-Elgin, IL-IN-WI","Lifehouse","You And Me (Wedding Version)"
